用户名,用户城市,评论内容,点赞数,评论时间,情感得分
元气少女-7,浙江,接,0,2025-11-22 12:03:37,0.4194528875379938
唯佳千,湖北,任秋叶卷起，话就落地,0,2025-11-22 12:00:44,0.9891608944101425
薛之谦的紫色小话筒,安徽,宝子怎么啦,0,2025-11-22 11:47:10,0.5
其实很念妳,河北,这个赞好高级，居然是小蛋糕耶🤪🤪,0,2025-11-22 11:29:47,0.7944577327750549
愿化成传说守护你,广西,平庸的我们，渴望不平庸的人生,0,2025-11-22 11:20:06,0.818964438199896
是薛薛的鸡蛋仔,上海,其实我就是想唱歌。哪怕有一天，没有舞台没有灯光，没有任何的东西。只要给我一把吉他，我就会唱歌。——薛之谦,0,2025-11-22 10:46:07,0.9965073158446774
吴小哥哥1,广东,张晓燕 我真的好喜欢你！[流泪][流泪],0,2025-11-22 10:11:43,0.961711824442673
守拙_ss,浙江,不装了，我就是那个她,0,2025-11-22 10:03:07,0.17647058823529405
守拙_ss,浙江,美眉，嘻嘻,0,2025-11-22 10:01:30,0.9871010142017006
守拙_ss,浙江,比心❤️,0,2025-11-22 10:00:57,0.4737672181921908
泰姆耶-,山东,,0,2025-11-22 09:25:50,0.5
雨寻潭,广东,世界和平！！！！,0,2025-11-22 09:22:48,0.9129399847366222
单纯_LXG,广西,喜欢你主动找我的感觉  总有人想要一切 而我只要你  许下誓言 爱小意一万年  想做你的hero 也想做你的小朋友,0,2025-11-22 09:21:50,0.9832497658925418
苏酥miss,四川,我要攒热情送你光荣离场,0,2025-11-22 08:47:41,0.8314567358036763
狗咖出去韩国抒情歌曲,上海,我想说：如果不爱请别伤害，不要以爱之名伤害我,0,2025-11-22 07:02:15,0.7145481758862708
kosvvi,福建,晚安,0,2025-11-22 07:01:37,0.6486499411744434
kosvvi,福建,聊了一晚上好累,0,2025-11-22 07:01:18,0.4568874038529287
kosvvi,福建,好听的要死,0,2025-11-22 07:00:37,0.1715087548077272
kosvvi,福建,世界和平,0,2025-11-22 06:59:52,0.9750639927823019
kosvvi,福建,薛之谦,0,2025-11-22 06:59:48,0.9962988954555985
kosvvi,福建,TVT,0,2025-11-22 06:59:37,0.5
kosvvi,福建,爱听,0,2025-11-22 06:59:01,0.7939373112696623
kosvvi,福建,好听,0,2025-11-22 06:58:54,0.33333333333333337
kosvvi,福建,打卡,0,2025-11-22 06:58:42,0.5
小岛椿悸,浙江,[憨笑],0,2025-11-22 06:33:15,0.5
毛豆来了呀,河南,真心处对象 渣男勿扰,0,2025-11-22 02:12:55,0.9702394691191955
如果糖不甜时,广东,那就此吧 但我仍愿你无恙,0,2025-11-22 02:12:44,0.4737672181921908
小阿七_BNYt,广东,换个角度，这何尝又不是占据控制权，最起码不是点播放，他也不唱,0,2025-11-22 01:38:20,0.9410288299114501
美女不6眼泪--,贵州,世界和平,0,2025-11-22 01:32:00,0.9750639927823019
wind_0319,上海,♬ ♬ ：  别回应 让烟慢慢讲， 烫一个洞 留一点念想，  就当给我 纹个理想， 假拥有一场，  我默许 失真的我 到处流放，  接受现状 还反复无常，  不请自来的痛 在疯长，  最浪漫是  要你别来无恙， 再为你逃亡,0,2025-11-22 00:16:19,0.9999998939217424
和平k谦,广东,薛之谦[心动],0,2025-11-22 00:09:57,0.9990300614455238
小沄a,广东,[多多耍酷],0,2025-11-21 23:49:43,0.7800317469766488
小沄a,广东,嘻嘻谢谢,0,2025-11-21 23:49:32,0.9576844994618794
小沄a,广东,谢谢贝贝[多多大哭],0,2025-11-21 23:49:18,0.9850667548768247
退休梨精2号,安徽,莫卿 我想你,0,2025-11-21 23:36:41,0.5180297910986704
他说天真易碎,四川,我也有哦,0,2025-11-21 23:35:08,0.5262327818078083
他说天真易碎,四川,世界和平,0,2025-11-21 23:34:24,0.9750639927823019
路遥织马力_,湖北,你情绪上的不舒服可以和他说去沟通，如果他不在乎就没必要为之伤心，不要叫醒一个装作很爱你的人,0,2025-11-21 23:31:12,0.10828560369512441
路遥织马力_,湖北,自从那次分手之后，我们像两个陌生人一般，曾经那么亲密无间的我们为什么因为一些小细节你会提出分手，说好的分手也当朋友的你，也会显得像陌生人一般对待我，不知道你会感觉怎样，我会强装镇定对待你，但是转过头还是忍不住流泪，往后余生，望你安好,0,2025-11-21 23:29:06,0.9985953547837598
恋醉眠,河南,本人圈子干净，感情专一，真心处对象，认真谈恋爱，不介意年龄，谈永不分手的恋爱，以陪伴为目的。我会疼你，爱你，宠你，我比较粘人，我会好好珍惜你的，永久不离不弃在一起，我会一心一意的爱你，你就是我唯一的宝。真心处对象可以私聊我,0,2025-11-21 23:23:39,0.999999999999823
HueyYee__,马来西亚,好听',0,2025-11-21 22:34:55,0.018410924071507573
雨寻潭,广东,天天开心呀！,0,2025-11-21 22:31:31,0.8834014393042217
阿薛眼里有星辰7,江苏,愿你全力以赴且满载而归,0,2025-11-21 22:14:23,0.6184777508821578
ihsusisopgnod,贵州,谁写的词啊！好喜欢！,0,2025-11-21 22:11:55,0.8661918340104108
阿薛眼里有星辰7,江苏,好听鼠,0,2025-11-21 22:11:43,0.1837233963534416
-Starshards,广东,哇塞好厉害！,0,2025-11-21 21:59:39,0.39796178916303926
xxbyking,湖南,[心动],0,2025-11-21 21:55:05,0.8095238095238093
明明是偶的,山西,爱听,0,2025-11-21 21:27:04,0.7939373112696623
NovakCy,江苏,昔日的好友在举杯祝福后逐一退场，或许孤独才是人生的主旋律，感谢出现在身边的人 好的坏的那都是我该遭遇一场的经历,0,2025-11-21 21:19:47,0.9999996949133536
谦谦的鼻嘎,河北,请你立即停止手头上的任何事情，过来跟我抱抱,0,2025-11-21 21:08:08,0.5037813017922685
谦谦的鼻嘎,河北,这是天鹅 这是企鹅 你是我的宝贝儿 你知道昨天是什么日子吗，是我想你一天的日子。,0,2025-11-21 21:08:04,0.9946577121807767
谦谦的鼻嘎,河北,你怎么这么宅啊，在我心里就没动过。,0,2025-11-21 21:07:27,0.2641978262863738
谦谦的鼻嘎,河北,你怎么这么宅啊，在我心里就没动过。,0,2025-11-21 21:07:25,0.2641978262863738
谦谦的鼻嘎,河北,如果血型不是方型 为何可以长这么正,0,2025-11-21 21:07:17,0.9718157126842674
谦谦的鼻嘎,河北,你不觉得累吗？你已经在我的世界里跑了好几圈了。,0,2025-11-21 21:07:11,0.6901022200876119
谦谦的鼻嘎,河北,我还是喜欢你，像小时候吃辣条，不看日期,0,2025-11-21 21:07:08,0.956614312015549
谦谦的鼻嘎,河北,你怎么这么宅啊，在我心里就没动过。,0,2025-11-21 21:07:06,0.2641978262863738
谦谦的鼻嘎,河北,最近有谣言说我喜欢你，我要澄清一下，那不是谣言。,0,2025-11-21 21:07:04,0.850737184639425
谦谦的鼻嘎,河北,我喜欢你，超过两分钟了，不可以撤回了！,0,2025-11-21 21:07:01,0.07669565053755167
谦谦的鼻嘎,河北,你可以笑一个吗？我的咖啡忘加糖了。,0,2025-11-21 21:06:57,0.433249539329859
谦谦的鼻嘎,河北,这是天鹅 这是企鹅 你是我的宝贝儿,0,2025-11-21 21:06:55,0.9737463633502295
谦谦的鼻嘎,河北,你可以笑一个吗？我的咖啡忘加糖了。,0,2025-11-21 21:06:51,0.433249539329859
谦谦的鼻嘎,河北,我还是喜欢你，像小时候吃辣条，不看日期,0,2025-11-21 21:06:48,0.956614312015549
枫叶__1Mt2,江西,贝贝你好棒,0,2025-11-21 21:01:46,0.9943640425419665
西红柿炒番茄_czz,广东,😊😊,0,2025-11-21 20:28:21,0.5
薛老冒,湖南,[笑了],0,2025-11-21 20:15:22,0.6999999999999997
-遇见小玲,江西,世界和平,0,2025-11-21 20:02:01,0.9750639927823019
冰葑绪离珈,四川,？,0,2025-11-21 19:18:35,0.5262327818078083
ihsusisopgnod,贵州,这首歌好听！,0,2025-11-21 19:09:34,0.6544131916374525
花朝漾月,广东,世界和平！,0,2025-11-21 19:01:09,0.9750639927823019
呆呆O---,江苏,我不理解爱，就像我不理解你。,0,2025-11-21 18:40:31,0.6978109876370592
肆风去-旅者,湖北,世界和平,0,2025-11-21 17:19:03,0.9750639927823019
仍思君,山东,我想前男友了[哭哭][哭哭][哭哭][哭哭][哭哭],0,2025-11-21 17:12:45,0.999467871493598
就叫狐狸先生,江苏,开头很像另外一首歌，想不起来了,0,2025-11-21 16:31:55,0.9155506027579371
美少女裙,广东,薛猪四巡唱！！！！,0,2025-11-21 15:54:09,0.7726733553155737
l小丁,河南,好听,0,2025-11-21 14:51:37,0.33333333333333337
思念的_念,重庆,好听,0,2025-11-21 14:08:17,0.33333333333333337
小冰糖洁洁,四川,假拥有一场,0,2025-11-21 13:41:27,0.9373341483871619
啊King桑,广西,啥,0,2025-11-21 13:16:49,0.5262327818078083
是力力哦,浙江,世界和平,0,2025-11-21 13:00:52,0.9750639927823019
_iYuu_,河北,ip令人羡慕,0,2025-11-21 12:24:19,0.7297953905324696
沙雕式谦友,广东,接接接,0,2025-11-21 11:51:27,0.3941150347941096
--玄兔,山西,“今天先大方，明天再流浪”,0,2025-11-21 11:07:57,0.9913635942341781
--玄兔,山西,感谢世界还有好音乐！感谢世界有薛之谦！🥹🤍,0,2025-11-21 11:07:09,0.9999960347070427
--玄兔,山西,🤍老薛改的词也好好啊！感觉“最浪漫是要你别来无恙  再为你逃亡”那句有点像《等我回家》、也有点像《你还要我怎样》里“有一天晚上  梦一场，你白发苍苍  说带我流浪，我还是没犹豫  就随你去天堂，不管能怎样  我能陪你到天亮”那段的坚定与决绝…总之就是太喜欢了！！！！！！！！😭😭😭,0,2025-11-21 11:06:39,0.9999949349895975
--玄兔,山西,听demo的时候原创音乐人姜蔓一唱我就觉得太是老薛那味儿了！最后真的唱了🆘歌迷直接爽爆🥹,0,2025-11-21 11:06:23,0.9992284831625463
--玄兔,山西,11月刚出的专辑，《平庸》这个热度！播放量直接干到第三了！！,0,2025-11-21 11:05:56,0.10526713437735102
白木bmu,四川,牛,0,2025-11-21 10:12:16,0.625
滚1---,安徽,半秒,0,2025-11-21 09:29:37,0.5048438108351659
瑜_17,陕西,姜蔓写的,0,2025-11-21 06:31:48,0.6117295695113577
赶来的,美国,如果现在还走不出来也没关系，允许自己难过，允许自己哭。但你要记得，你的真诚从来都不是缺点，你的在意也从来都不该被轻视。好好抱抱自己，告诉自己：我值得被认真对待，值得被坚定选择。那些不珍惜你的人，就让他留在原地吧,0,2025-11-21 05:53:35,0.9896225525227997
赶来的,美国,这条命是你自己的，是爸妈拼尽全力带到这个世界上的，是你熬过无数个难眠的夜晚、扛过一次又一次委屈才护住的，它珍贵到谁都受不起 “赠送”只有你配拥有,0,2025-11-21 05:50:09,0.9990118283746299
赶来的,美国,当然会啊。你那么好，那么温柔，那么值得被爱，怎么会没有人拼尽全力奔向你呢？他会懂你身上的刺背后藏着的脆弱，懂你破碎外表下那颗柔软的真心。他会轻轻拔掉那些保护你的尖刺，不是伤害你，而是怕你不小心扎到自己；他会把你所有的不完整都捧在手心，告诉你 “这样的你也很好”。别急，对的人不会缺席，只会恰逢其时地出现，然后用一辈子告诉你：你从来都不是孤单一人，你被深深爱着🌙,0,2025-11-21 05:49:12,0.9997909300857442
陳住气鴨i,湖南,好爽,0,2025-11-21 05:38:32,0.5
散赆,宁夏,重要吗 很重要 但是这条命我不想要 送给你们了.,0,2025-11-21 05:29:34,0.49419042530676593
阿盛-_,云南,我甚至连个身份都没有 不知道在难过什么。,0,2025-11-21 01:42:22,0.05058687910512594
喜须臾,新疆,薛之谦我爱你！第十三年！,0,2025-11-21 01:30:42,0.9997190462121318
喜须臾,新疆,人到了一定年纪 真的会相信那句 有缘赶不走 无缘留不住 缘分天注定,0,2025-11-21 01:30:24,0.9966970335253033
喜须臾,新疆,你并不普通 你是我最爱的人 谢谢你的出现 让我皱巴巴的生活 有了意义.,0,2025-11-21 01:30:12,0.8663033839750257
蛋蛋超人咚,广东,我一直在等那个，愿意走向我、拥抱我、拔掉我身上的刺、捡起破碎的我的那个人，一定会出现的，对吧……,0,2025-11-21 01:13:09,0.9421532198820952
鸳鸯池边,福建,小时候很想要一把吉他 但是家里让学了书法 现在有了自己的吉他 自己的生活 但是再也没有那时候的时间那时候的劲学了…😮‍💨,0,2025-11-21 00:55:02,0.9997536363920122
鸳鸯池边,福建,出来之后 现在看到之前的题目都觉得陌生 什么都学不进去 现在在奶茶店打工…,0,2025-11-21 00:53:59,0.918845885140671
ABCDEFGH8,广东,才发现,0,2025-11-21 00:45:26,0.2941821501578231
小沄a,广东,[多多耍酷],0,2025-11-21 00:41:37,0.7800317469766488
那-谁-嘿,上海,每首歌都很喜欢，有自己的风格！,0,2025-11-21 00:34:28,0.9705807481793641
YY小媛媛呀,河南,真心处对象 渣男勿扰,0,2025-11-20 23:58:51,0.9702394691191955
精致的_y5tF,上海,还是要搏一搏的单车变摩托,0,2025-11-20 23:40:37,0.6649478597875544
期待花落时遇见你yu,山西,再迟也要生日快乐，虽然我不到场，你也不用失望,0,2025-11-20 23:27:44,0.2469233944811735
心安梦ahh,河南,不再打扰不是因为不爱，而是清楚我的平庸配不上你的璀璨,0,2025-11-20 23:17:26,0.11274310295248446
呆呆困ya,浙江,好的 我明白了[难过],0,2025-11-20 23:06:46,0.8613389439367221
Lil--Manta_,江苏,不要预设人与人之间的关系 不要过度思考未来 命运把你们带到哪就算哪 你能把握的只有现在 而不是变幻不断的以后,0,2025-11-20 23:06:04,0.9998095073294094
Lil--Manta_,江苏,很棒👍🏻 恭喜,0,2025-11-20 23:04:18,0.939622129422653
Waninu_,内蒙古,好好听,0,2025-11-20 23:02:00,0.46175896454978704
Leslie_9527,广东,➕1,0,2025-11-20 21:25:27,0.5
吾俟汝之莅临,广东,你是最优秀最棒的，要开心快乐每一天，健康！,0,2025-11-20 21:17:38,0.9999270620190502
ks-讨厌你,湖北,不是说心疼我吗，怎么你也说难听的话？,0,2025-11-20 20:52:03,0.16624651128410972
勇气小姐__,河南,到头来你会发现，每每哭一滴眼泪都石沉大海了，没有一滴砸进他心里…,0,2025-11-20 20:42:20,0.9807441470870946
Joker狙,河北,世界和平,0,2025-11-20 20:36:37,0.9750639927823019
泪祈小瑶,重庆,世界和平,0,2025-11-20 20:07:02,0.9750639927823019
隐鹤归雾,河北,真的很喜欢,0,2025-11-20 19:54:18,0.8593205962498858
明媚棉花t,上海,真的nb,0,2025-11-20 19:50:31,0.5042906456488253
凝凛倪,广西,祝您的女儿早日康复 生日快乐呀[抱抱你],0,2025-11-20 19:09:17,0.997990577345137
凝凛倪,广西,断更一段时间 因为没空 谢谢理解,0,2025-11-20 19:08:17,0.726416882264639
林晓奈_,黑龙江,我想成为一个很好的人但是好累.  不要冷冰冰也不要太热情要长记性.  亲爱的要像欣赏花一样欣赏自己.  好像我真的很糟糕  因为很爱笑 所以总是说没事.  有种感情叫做 懂.  如果今天诚心诚意 明天后悔也没关系.  原来你也是我生命窗户上缓缓滑过的雨水  很了解一个人又怎样人都是会变的.,0,2025-11-20 18:56:20,0.9997629571591633
林晓奈_,黑龙江,我早就知足不会在乎谁的离开  于是我驻足不在走向任何人  想通了就全掰吧  爱是 十除以三  时间是一张口 说聚 说散 说永远  沉默是声音的另一种语法.  改变不了的东西说出来没有意义.  你或许真的在忙但我肯定也不重要.,0,2025-11-20 18:55:24,0.9997907867679787
嗨哥的演唱会vlog,天津,《租购》《顽疾》《平庸》，这三首歌开头的编曲太像了，难道这是节目固定编曲风格吗？[问号],0,2025-11-20 18:04:43,0.07291870615815255
乌克兰基辅深棕绿豆角,安徽,加油，抱抱,0,2025-11-20 18:00:32,0.9624885706296957
还是会这样却没改变,上海,这一个月能听四首新歌,0,2025-11-20 17:34:24,0.8548889847412229
云村村民167723005504293,福建,唱的没感觉。,0,2025-11-20 17:32:51,0.7733946456652961
爱之艾,辽宁,[心动][心动][心动],0,2025-11-20 14:58:05,0.9805572481665132
JulySeven枫,广东,[很棒],0,2025-11-20 14:01:59,0.864864864864865
總會有遺憾的_,广东,老薛的歌很少要啊,0,2025-11-20 13:50:56,0.948086182099599
你老公有老公,四川,在难相逢已是常态,0,2025-11-20 12:59:44,0.6350811559337791
MA1-l,辽宁,可惜你不听薛之谦，也不懂我,0,2025-11-20 12:51:58,0.9916680125064276
谦谦的鼻嘎,河北,混乱的思绪在闲逛，矫情的台词多了几行，怎样才算准备妥当，让告别和告白一个样。,0,2025-11-20 12:47:58,0.9720967424784402
谦谦的鼻嘎,河北,薛之谦,0,2025-11-20 12:47:53,0.9962988954555985
谦谦的鼻嘎,河北,旁人心目中，你是恶魔，在我看来，你是天使。,0,2025-11-20 12:46:48,0.9913296803336784
谦谦的鼻嘎,河北,落日跟星星是我前半生所遇到的风景里排名第三和第二的美好的东西，第一是你,0,2025-11-20 12:46:44,0.7949920246876624
谦谦的鼻嘎,河北,让我们都变成木偶人，再缝几针爱几次后就不会疼，去除惦记功能，再遇到你时像个陌生人。,0,2025-11-20 12:46:41,0.06043733950175767
谦谦的鼻嘎,河北,星河滚烫 你是人间理想. 夜风寒凉 你是人间火光.,0,2025-11-20 12:46:34,0.11815729168139444
谦谦的鼻嘎,河北,原本是叼着烟在小巷堵人的，直到遇见你，我开始留意橱窗里的白裙子。,0,2025-11-20 12:46:32,0.42661373133376
谦谦的鼻嘎,河北,想和你一起在晚风里，说些可爱的废话数星星，直到月亮也悄悄凑过来听。,0,2025-11-20 12:46:30,0.9747203919108427
谦谦的鼻嘎,河北,？你打游戏走位肯定很好吧，不然你怎么轻易就走进我的心里了,0,2025-11-20 12:46:26,0.8418061187197665
谦谦的鼻嘎,河北,你是我疲惫生活中的希望与糖.,0,2025-11-20 12:46:20,0.9187928019304373
谦谦的鼻嘎,河北,星河滚烫 你是人间理想 夜风寒冷 你是人间火光。,0,2025-11-20 12:46:17,0.2502359305988169
谦谦的鼻嘎,河北,山野万里你是我藏在微风中的欢喜。,0,2025-11-20 12:46:15,0.5671302930348403
米儿怪瘦,陕西,我的灵魂野心勃勃，肉体却无可奈何！,0,2025-11-20 12:07:36,0.9434977654346095
小冰糖洁洁,四川,假拥有一场,0,2025-11-20 11:41:34,0.9373341483871619
小行星带y,山东,世界和平,0,2025-11-20 10:48:55,0.9750639927823019
1邪恶培根4,四川,接了,0,2025-11-20 09:47:14,0.4194528875379938
爱听随身汀,江西,千万要抢到四巡！！,0,2025-11-20 09:11:54,0.168466677345386
爱之艾,辽宁,沉冤得雪,0,2025-11-20 07:57:55,0.06333015759773308
IMYFee,广东,何尝又不是一种新的开始，生活不应该只有爱情。你还有友情，亲情...还有自己。,0,2025-11-20 03:29:00,0.9999793359856558
oi琪琪控,广东,世界和平,0,2025-11-20 02:28:22,0.9750639927823019
-_达达利鸭_-,西藏,兄弟你挺住,0,2025-11-20 01:52:35,0.4493486638317753
梦中梦吧,云南,最浪漫是你别来无恙,0,2025-11-19 23:35:43,0.9374821884269952
丨江予夺丨,江西,特别特别特别特别喜欢这句,0,2025-11-19 23:29:10,0.8995312093263425
谦谦爱我,山东,接,0,2025-11-19 23:20:57,0.4194528875379938
小沄a,广东,谢谢～,0,2025-11-19 22:54:52,0.6225912665135153
小沄a,广东,好的！,0,2025-11-19 22:54:44,0.6558628208940429
万事通意,天津,现在不爱听了不知道为什么,0,2025-11-19 21:54:39,0.5172703989834047
zQ祈,上海,没有 是谦友 不是薛友啦 哈哈哈…,0,2025-11-19 21:50:51,0.998860733441371
聆泪落音,广东,很命苦了,0,2025-11-19 21:39:48,0.49375411042752404
一瓶椰树牌椰汁,江苏,好听,0,2025-11-19 21:19:54,0.33333333333333337
Kasperopps,上海,这个微微喘不上来气的语气真的很对味...,0,2025-11-19 21:03:58,0.8521079790985135
-Xiao鹏先森,湖南,无限循环,0,2025-11-19 20:55:37,0.7369066611247281
FFFailCountlessTimes,福建,太好听了,0,2025-11-19 20:49:13,0.1908884232601349
-Starshards,广东,啊啊啊啊啊啊啊啊啊,0,2025-11-19 20:48:50,0.9833632823559683
惜雨q,江西,不作数的承诺 不知道捡起来听了几次.,0,2025-11-19 20:46:44,0.5075217663140322
会结束_,广东,我希望我平静   然后幸福.  懂我足  于是幸福的好轻松.  吾日三省吾身：我很好  我没错 我都对.  纯爱已经不能满足我了  纯金可以.  在心里种朵花.  一定要爱着点什么  人生才有意义.  若无法共鸣  我选择独行.  人有三万个明天.,0,2025-11-19 20:39:50,0.9999999977708194
苝柒陌栀,山东,好听 爱听[大笑],0,2025-11-19 20:35:54,0.7663042272378963
会结束_,广东,路人就好好路过  别停留.  数不尽的明天比不过回不去的昨天.  对话框里的空白  比争吵更沉.  某天你也是轻描淡写的一页.  反问  究竟是想要答案还是不甘心.  于是我妥协了 人变了就是变了.  我们都闭口不提  着这跨年不过的距离.  多思者心必累  心重者心必苦.,0,2025-11-19 20:34:57,0.998552452538483
想娶一个贵州人,贵州,你像我说重话时我愣了很久以前的你根本舍不得对我说重话我好想找以前的你告状告你变了以前的你说过要好好对我的不会让我伤心的,0,2025-11-19 20:33:58,0.18013675775579918
想娶一个贵州人,贵州,我终于是一个人了我终于是习惯了 太好了 不用再担心别人给我发消息没有及时回了 不用那么麻烦的每天被人情绪左右不用再担心失去你了 打游戏终于清静了 再也不用麻烦你陪我玩游戏了再也没有人和我互动了对 再也没有我的情绪越来越稳定了 我再也不需要陪伴也不想要爱也不要了 虽然我这么说但我还是好痛,0,2025-11-19 20:31:02,0.9970416449654681
会结束_,广东,你假装听不懂的话  我不会再讲.  不出意外的话  我们不会再见了.  又能怎样  还能怎样  还会怎样.  可我不是安徒生  续写不了我们的童话.  骗我来时不封春  偏我去时春满园.  没有以后了   我也没有勇气了.  凑不近  听不清.  片刻的幸福  都有代价.,0,2025-11-19 20:28:44,0.8952010023489935
沁园春雪花花,浙江,世界和平,0,2025-11-19 20:03:09,0.9750639927823019
ks_懒虫,广西,那你呢 现在还是文案圈的一员吗,0,2025-11-19 19:33:11,0.6362643940273014
无忧_NMuK,湖北,即使破镜重圆裂痕也会一直存在.,0,2025-11-19 19:24:37,0.04797078349592421
以破碎收尾,广东,我始终觉得真挚的友谊  胜过无数次虚无缥缈的爱情.,0,2025-11-19 19:14:34,0.9996698783490842
心中理想music,云南,老薛是真滴强，有魅力的男人,0,2025-11-19 19:11:47,0.9934590852813645
易寝难眠,新疆,但还好，列表里的歌都是你喜欢过的。,0,2025-11-19 19:11:40,0.652327184395194
吃一碗牛肉面呀,广东,被痛到了,0,2025-11-19 17:51:56,0.5
藏在耳机里的猫-7,韩国,假装是心狠的人,0,2025-11-19 17:49:53,0.18264302698556034
稷语,四川,1我.我,0,2025-11-19 17:33:27,0.32689832689832665
异秝扶苏,广西,偶尔想起他也不再可惜,0,2025-11-19 17:29:44,0.7804112188367747
异秝扶苏,广西,现在我已经不再执着于看他的主页了,0,2025-11-19 17:29:10,0.6682316290220979
想喝奶茶wa,广东,四巡见啦  这次我是自己一个人来哦[亲吻],0,2025-11-19 17:06:45,0.6009749729653826
关于你的事_77,云南,冷疯了,0,2025-11-19 17:05:55,0.22694916482910288
谦谦的鼻嘎,河北,If I had a single flower for every time I think about you， I could walk forever in my garden.  假如每次想起你我都会得到一朵鲜花，那么我将永远在花丛中徜徉。,0,2025-11-19 16:57:48,0.5107844574964162
谦谦的鼻嘎,河北,这是天鹅 这是企鹅 你是我的宝贝儿,0,2025-11-19 16:57:39,0.9737463633502295
谦谦的鼻嘎,河北,怦怦在左边 你在怦怦里❤️,0,2025-11-19 16:57:34,0.6885901476980125
谦谦的鼻嘎,河北,送你一个指南针，免得你被我爱的找不到北,0,2025-11-19 16:56:27,0.5332775439004148
谦谦的鼻嘎,河北,你是不是故意的？不！ 我是你的,0,2025-11-19 16:56:25,0.07772708169235498
谦谦的鼻嘎,河北,你猜我是什么星座，巨蟹？错，是为你量身而做！,0,2025-11-19 16:56:20,0.2816020737240821
怎样其实,湖南,顺其自然😭,0,2025-11-19 16:06:43,0.7156038702179244
kosvvi,福建,好冷,0,2025-11-19 14:28:30,0.4507315901057578
kosvvi,福建,降温了,0,2025-11-19 14:28:23,0.2500000000000001
xYan4,马来西亚,不该有余地 止弥留的心 邀请你,0,2025-11-19 14:06:30,0.9093708415958713
Sour-ce,河南,可以听一下我的新歌吗？如果明年火了，在座的各位都有内场票[哭哭],0,2025-11-19 13:59:45,0.9621833702405009
小冰糖洁洁,四川,假拥有一场,0,2025-11-19 13:53:42,0.9373341483871619
鲸年02,四川,安之若命,0,2025-11-19 11:49:18,0.7500624229391235
橙子味的嗷,广东,[笑了],0,2025-11-19 09:16:04,0.6999999999999997
Planet_K-,湖南,听着已经要跳了哈哈哈,0,2025-11-19 09:10:01,0.7938230684306696
爱龙偶宁恶,四川,啊？,0,2025-11-19 09:06:37,0.5262327818078083
世界第一可爱缘,广西,光有喜欢 是不够的。,0,2025-11-19 08:32:21,0.5314615956772273
-不为谁而作的哥-,江苏,太好听了,0,2025-11-19 08:28:27,0.1908884232601349
胆小鬼要勇敢呐,天津,夯爆了,0,2025-11-19 07:07:10,0.5
LYFZLYXZQ,广东,好听爱听[心动][心动],0,2025-11-19 01:46:09,0.9580894914087732
麦局幸福好不好,福建,让烟慢慢讲,0,2025-11-18 23:27:03,0.9213795587715575
你脸红了-Wo,云南,“我要攒热情送你光荣离场”,0,2025-11-18 23:26:41,0.8314567358036763
谦谦的鼻嘎,河北,[超好听][超好听][超好听],0,2025-11-18 23:23:22,0.10939406355443881
谦谦的鼻嘎,河北,绝绝子,0,2025-11-18 23:23:11,0.5891216912809755
谦谦的鼻嘎,河北,超级好听,0,2025-11-18 23:23:04,0.2662574788262818
谦谦的鼻嘎,河北,[蹲蹲][蹲蹲][蹲蹲][超绝][超绝][超绝],0,2025-11-18 23:22:57,0.8967257160811498
谦谦的鼻嘎,河北,好听,0,2025-11-18 23:22:31,0.33333333333333337
神格格ge,广东,很好听,0,2025-11-18 23:05:21,0.48121642447271173
平缘分-,重庆,我们都很好 只是时间不凑巧,0,2025-11-18 22:40:04,0.3250463465933122
喃喃椿序,湖南,接,0,2025-11-18 21:44:43,0.4194528875379938
雪止浅,安徽,我要空留白提醒我在遗忘，停止渲染 你的滚烫，落下一个 不成的愿望，等泛滥成灾就落荒离场，我默许失真的我到处流放，接受现状 还反复无常，不请自来的痛 在疯长，最浪漫是要你别来无恙，再为你逃亡,0,2025-11-18 21:09:31,0.9999957612794
巴拉巴布苹果大王,山西,好好听……,0,2025-11-18 20:49:29,0.5767335550363717
孟商贰拾_,黑龙江,咋这么牛,0,2025-11-18 19:41:32,0.625
请你慢慢听我讲,四川,世界和平！,0,2025-11-18 19:38:50,0.9750639927823019
江山偏冷人性偏惡,广东,没火之前留言[亲吻],0,2025-11-18 19:03:34,0.48602752599007637
用户288149478,广东,爽！！,0,2025-11-18 18:25:52,0.7169227709385853
小肥菲菲菲菲,山东,好听好痛,0,2025-11-18 17:48:56,0.6533295431873284
玛咳郎,广东,还会再见吗,0,2025-11-18 17:44:22,0.35057234160736006
我就偷听一下叭,贵州,你应该会看到的吧 H,0,2025-11-18 17:02:25,0.5278279627376559
说无冷心,江西,加油[很棒],0,2025-11-18 15:39:09,0.9820589899886756
清醒明白的活着,广东,为什么心情不好的时候就很喜欢听薛之谦的歌，听着听着更难受了,0,2025-11-18 15:19:05,0.999651803919461
等你_uaq6,北京,祝各位四巡都是原价票[手动狗头],0,2025-11-18 15:00:30,0.779677633961083
听风唱_M,陕西,哔站刚刷到就赶紧过来搜了！！,0,2025-11-18 14:23:07,0.014821055283740114
小唐很COOL,广东,今天先大方 明天再流浪！,0,2025-11-18 14:04:19,0.9913635942341781
渠千林,广东,最浪漫是要你别来无恙， 再为你逃亡。,0,2025-11-18 13:55:04,0.8951969579819534
椿辞_Mm0z,福建,接,0,2025-11-18 13:47:35,0.4194528875379938
